"ROCK.NAME","SIO2.WT..","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM.","AVERAGE_LAT","AVERAGE_LON"
"CALC-ALKALI BASALT",49.67,12.2,27.5,3.87,16.7,3.98,1.33,4.17,0.65,3.89,0.79,2.14,0.32,2.1,0.31,14.5953,-89.646
"CALC-ALKALI BASALT",49.78,6.34,14.6,2.32,11.3,3.23,1.06,3.48,0.58,3.57,0.73,2,0.29,1.92,0.29,12.6051,-86.8361
"CALC-ALKALI BASALT",51.2606709828395,10.9902884196898,24.5220838334664,3.36075341108414,14.6716549011781,3.81678198503471,1.28601558441775,4.12948732716012,0.721260032822117,4.49533794705059,0.94739435892612,2.55049524231596,0.374476007880628,2.34429981329218,0.356664174779681,43.825,-121.5326
"CALC-ALKALI BASALT",47.5,21.73,41,4.87,18.2,3.63,1.05,3.47,0.52,3.25,0.69,1.85,0.28,1.83,0.25,31.73,110.73
"CALC-ALKALI BASALT",50.19,5.55,12.9,2.08,10,2.78,0.9,3.05,0.49,3.07,0.64,1.77,0.27,1.76,0.26,13.5028,-88.2217
"CALC-ALKALI BASALT",50.25,21.6,50.8,7.1,31.9,6.28,2.02,4.41,0.68,4.02,0.77,2.11,0.28,1.76,0.28,44.3616,-121.7606
"BASALT / CALC-ALKALI BASALT",50.37,19.6275472490307,44.5925649209129,5.73203400364743,23.824777212432,4.56779954055848,1.36729231138462,3.88597710069107,0.544099857763251,3.26484781483455,0.674809340603784,1.83989332047924,0.2749021018132,1.76098452143823,0.255161073491107,48,-121.12
"CALC-ALKALI BASALT",49.6,20.92,37.6,4.49,17,3.32,0.94,3.35,0.52,3.32,0.68,1.87,0.27,1.69,0.25,31.73,110.73
"CALC-ALKALI BASALT",52.84,2.14,5.67,0.82,4.93,1.6,0.66,2.7,0.49,3.57,0.83,2.34,0.38,2.13,0.33,51.25,-91.25
"BASALT",51.47,16.57,33.25,4.11,17.9,4.57,1.48,4.68,0.78,4.77,0.98,2.56,0.37,2.3,0.36,19.15,-97.13
"CALC-ALKALI BASALT",54.1,14.8,31.3,3.95,16.9,3.85,1.2,4.08,0.61,4.12,0.79,2.49,0.36,2.31,0.36,54.4682,-126.6238
"BASALTIC-ANDESITE / CALC-ALKALI BASALT / NOT GIVEN",50.8,6.99,16.44,2.39,9.48,2.26,0.83,2.58,0.51,3.2,0.77,2.21,0.364,2.2,0.377,40.339636,-122.050684
"CALC-ALKALI BASALT / BASALTIC-ANDESITE",52.14,16.1774947112345,38.6083169174417,5.30721590950256,23.0242263502109,5.68748400755486,1.92035356579935,5.93021114106095,0.997042125244049,6.26597035878252,1.25904832451872,3.40168364488521,0.49,3.03373389526012,0.486237218037955,48.6604,-121.7028
"CARBONATITE",20.69,529,1225,143,552,78.6,18.8,56.2,5.38,21.4,3.09,7.4,0.74,4.07,0.52,36.25,119.825
"CARBONATITE",2.28,430,512,40,104,9.4,2.3,4.6,0.5,2.2,0.4,1.1,0.1,0.1,0.05,-2.75,35.93
"CARBONATITE, CALCITE",7.22,55937,95227,10362,27425,3255,669,1557,125,261,21.7,27.8,2.6,16.8,2.06,42,110
"CARBONATITE",14.59,695.4,1384,163.4,596.5,87,24.7,72.9,9,40.8,6.5,15.1,1.8,9.1,1.2,59,100
"CARBONATITE",0.75340917652377,34.2,82.3,10.4,40.1,8.64,2.68,7.04,0.93,5.01,0.98,2.83,0.362,1.83,0.18,70.8862333333333,101.275616666667
"CARBONATITE",37.11,322,508,49,165,24.3,6.64,17.1,1.99,11.31,1.98,5.35,0.576,4.44,0.722,-2.804,35.953
"CARBONATITE",0.8,714,1200,122,407,59.2,15.7,36.6,4.72,21.3,3.29,8.31,1.06,6.12,0.826,21.0663,-11.412
"CARBONATITE, DOLOMITE",0.288975219158078,261.17816199196,506.803279542805,66.1563649845067,258.783303407879,48.7834872802981,15.4280194885353,45.8300854907365,7.28441500684055,36.9137202031693,5.8686176862305,11.550316235602,1.14018307775804,5.64227736222134,0.722646581972014,40,79
"CARBONATITE",3.4,922,1400,135,412,48.9,8.82,26.3,3.43,14.8,2.71,7.6,1.15,8.6,1.36,30.459012,63.577494
"CARBONATITE",36.79,305,471,45.3,156,23.5,6.47,17.8,2.11,11.88,1.97,5.36,0.571,4.48,0.587,-2.7972,35.9447
"CARBONATITE",7.8,2.23,4.23,0.51,1.83,0.34,0.08,0.31,0.05,0.28,0.06,0.16,0.03,0.18,0.03,42.3,118.4
"CARBONATITE",0.35,21,35,3,11,2,0.44,1.3,0.19,1.2,0.2,0.6,0.09,0.6,0.09,40.17,71.77
"CARBONATITE",5.86,3250,6620,672,2480,340,81.4,186.5,22.4,92.3,12.85,23.3,2.12,7.34,0.77,-19.667,-46.95
"CARBONATITE, DOLOMITE-CALCITE",2.51,134,265,35.4,157,29.2,8.95,25.5,3.2,15,2.49,5.2,0.6,3.3,0.37,65.867,27.65
"CARBONATITE, CALCITE",1.0696,1252,2789.6,333.26,1291.7,220.5,60.9,149.8,21.17,116.1,20.5,48.5,5.53,28.7,3.18,-15.7,35.8
"CARBONATITE",5.27,342.5,667.6,71.7,249.3,37.3,10.3,25,2.8,13.3,2.4,5.6,0.71,4.1,0.6,0.53,29.3169
"CARBONATITE",14.4179977921681,7542,9543,707,1675,114,27.248,76.63,9.563,53.682,10.92,32.343,4.322,23.323,3.028,-18.4409,12.0824
"CARBONATITE",6,8442.7,15061.4,1460.1,4732.8,389.7,67.4,136.9,7.8,22.2,3.1,4.2,0.5,2,0.3,51.6301,107.1301
"CARBONATITE",24.1,1000,2020,248,937,146,39.3,92.7,10.7,46.1,6.93,15.2,1.67,9.01,1.08,15.15,-23.2
"CARBONATITE",16.45,2020,3250,327,1125,164.5,44.3,108,12.95,51.3,7.32,14.3,1.5,6.36,0.79,-19.667,-46.95
"CARBONATITE",0.72,3.1,6.7,0.73,2.9,0.58,0.13,0.59,0.09,0.46,0.1,0.28,0.04,0.26,0.04,12.467,78.45
"CARBONATITE",30.79,324,487,46.6,151,20.6,5.92,14.4,1.73,9.26,1.45,4.06,0.46,2.82,0.37,32.5611,-4.6508
"CARBONATITE",1.71,3830,6010,521,1630,182,49.9,107,11.3,50.1,8.76,20.3,2.47,15.35,2.13,32.2,110.2
"CARBONATITE",1.58,932,2361,248,1044,208,59.2,162,22.3,106,17.1,35.5,3.09,14.2,1.61,39.55,78.95
"CARBONATITE",35.31,95,226,28,115,22,6.3,17,2,10,1.6,3.8,0.4,2.6,0.4,49.5,-73
"CARBONATITE, DOLOMITE",32.64,119,213.8,20.82,60,6.42,1,5.53,0.58,2.81,0.42,1.26,0.2,1.29,0.17,-23.865,116.25
"CARBONATITE",2.3,93,188,21,84,17,4.8,15,2.6,14,3.2,8.8,1.2,7.7,0.96,50,97
"CARBONATITE",1.52,2035.2,6449.6,905.72,4338.5,783.97,177.07,433.95,36.77,130.26,14.07,30.35,4.37,26.49,2.8,44.5,-104.5
"CARBONATITE",4.94240497235747,3.558,4.511,0.708,2.843,0.532,0.125,0.541,0.079,0.459,0.099,0.27,0.037,0.22,0.033,39.1326,100.9351
"CARBONATITE",39.46,249,397,38.4,132,19.5,5.76,15.1,1.9,10.12,2.07,5.27,0.639,4.51,0.591,-2.7465,35.8896
"CARBONATITE, CALCITE",3.2088,3850.8,7785.4,836.67,2749.5,400.9,116.2,272.1,39.26,194.6,38.7,94.8,13.11,74.5,9.35,-15.7,35.8
"CARBONATITE",19.9,467,847,87,315,42,10.5,30,3.13,12.8,2.01,5.1,0.61,3.23,0.45,0.7448,30.3977
"CARBONATITE",7.45,5.93768804347207,9.73224932254914,1.28013362689583,5.19319669954003,0.901791738914515,0.172070683983214,0.659945916918434,0.0819286286706041,0.444050090660821,0.0808141188351228,0.195683362979867,0.0276644791986477,0.166875696355469,0.0245611052573769,40.15,114.12
"CARBONATITE, APATITE-DOLOMITE",11.45,473,988.1,216.8,955.6,239.4,61.9,159.7,21.7,103.8,18.2,44,5.72,28.9,4.1,-14,14
"CARBONATITE",5.8,196,314,30,98,14.7,4.5,12.2,1.93,10.4,2.01,6,0.87,5.1,0.7,14.83,-24.68
"CARBONATITE, CALCITE",13.9,41.6,104,13.4,52,17.9,4.55,24.8,5.55,36.3,7.22,18.4,2.32,12.2,1.4,-16.4075,127.9839
"CARBONATITE, DOLOMITE-BREUNNERITE",27.6,2.1,4.2,0.6,2.7,0.7,0.2,0.8,0.1,0.7,0.1,0.4,0.1,0.7,0.2,28.2087,34.3346
"CARBONATITE",4.71,234.958201185412,571.054831142199,75.7895510397595,306.443932472129,48.251329151686,13.3353536717691,36.911474114264,4.33058896240466,18.9245895273348,2.86024413564641,5.90346953948724,0.654807503230519,3.70839720778877,0.463025358530338,51,38
"CARBONATITE, CALCITE",1.08,77.2,150,18,62.3,9.66,2.67,7.65,0.96,4.06,0.74,1.67,0.25,1.09,0.21,67.5667,30.4833
"CARBONATITE, CALCITE",2.77,333,816,104,448,66,16.2,46,5.1,20,3,6.8,0.7,3.8,0.5,56.9,131.59
"CARBONATITE",0.619,526.879258517034,591.973947895792,45.0300601202405,114.867234468938,9.86072144288577,2.45860168633765,7.08822428841031,0.551768071147919,2.65931863727455,0.508517034068136,1.42078303911637,0.222945891783567,1.58967935871744,0.25501002004008,48.1,7.65
"CARBONATITE",3.52,202,524,69.3,271,34.9,7.07,19.8,1.92,4.41,0.6,2.08,0.13,0.8,0.11,40,115
"CARBONATITE",0.16,849,1806,195.13,857.85,131.22,31.48,81.59,8.13,31.5,3.3,9.14,0.68,3.84,0.5,-9.3,-43.365
"CARBONATITE, FLUORITE-CALCITE",2.14,795.1,1058,106.1,422.4,59.15,9.4,39.09,4.26,19.54,3.11,7.66,0.65,5.99,0.82,-15,14
"CARBONATITE, CALCITE",2.35312,3224.4,7185.1,802.12,2765.6,402.9,114.3,255.8,40.24,208,41.9,104.1,13.82,81.8,9.81,-15.7,35.8
"CARBONATITE, CALCITE",3.85056,3148.3,6978.2,790.71,2805.4,416.3,118.3,265.4,36.33,178.9,35.2,88.2,11.52,67.1,7.98,-15.7,35.8
"CARBONATITE",37.34,291,447,41.7,143,22.2,6.22,16.7,2,11.06,1.78,5.42,0.589,3.93,0.629,-2.7563,35.9051
"CARBONATITE",4.64,262.1,508.2,56.59,223.7,37.97,11.31,31.31,3.86,19.86,3.54,9.17,1.16,7.11,1.15,-17.52939193219,13.4373068908913
"CARBONATITE",0.11,2.71,3.78,0.36,1.52,0.31,0.07,0.34,0.05,0.22,0.05,0.12,0.02,0.11,0.01,25.3208,78.4789
"CARBONATITE",6.67,294,457,51,166.9,16.67,4.02,8.47,0.87,4.06,0.86,3.15,0.42,2.98,0.48,-24.683,-49.217
"CARBONATITE",5.21,35.44,47.71,6.57,29.7,6.36,1.81,7.88,1.39,6.8,1.4,4.04,0.67,4.46,0.7,-24.683,-49.217
"CARBONATITE",1.56,14700,19600,1500,4400,279,49.6,206,13,27.8,3.79,20.2,1.02,6.12,0.83,28.23,101.88
"CARBONATITE",2.17,1287.46401624826,1975.60505839609,176.547074988378,513.818075225477,58.1476539400279,13.2269658283636,30.5226394187911,2.74741136155394,9.58897655413084,1.53904762900976,3.70808857391911,0.48186359832636,35.0892079265458,0.537284730940028,66.5571010205894,34.4444189686328
"CARBONATITE",8.26,4445.4,10962.8,1338.31,5196.7,706.09,136.99,307.93,20,54.86,3.4,8.57,1.56,12.53,1.6,44.5,-104.5
"CARBONATITE, CALCITE",1.0696,12758.5,17717.4,1695.6,4922.3,528.8,128.3,288.4,33.87,145.8,21.5,46.7,5.75,33.2,4.5,-15.7,35.8
"CARBONATITE",13.18,259,485,56,215,32,7,19.1,1.96,5.43,0.81,2.6,0.24,1.58,0.22,40,113
"CARBONATITE, ANKERITE",0.2,14504,27674,2603,6002,381,63.82,19.54,160,60.04,2.64,5.15,0.51,3.1,0.4,53.55,100.63
"CARBONATITE",12.45,3011,5048,492,1610,188,42.6,97.2,9.04,38.5,6.29,15.7,2.05,12.4,1.72,-20.8186,16.1303
"CARBONATITE",44.5368621482972,1723,2247,203,590,77.367,22.622,66.551,9.888,54.398,10.142,26.175,3.95,25.065,3.298,-18.4422,12.0805
"CARBONATITE",1.63,94810,90630,5392,6538,492,49,458,52,566,40,80,7,36,5.1,42,110
"CARBONATITE, DOLOMITE-BREUNNERITE",3.5,1.5,3.8,0.6,2.9,1,0.3,1.1,0.2,1.1,0.2,0.6,0.1,1.1,0.2,28.2085,34.3343
"CARBONATITE, DOLOMITE",0.4930188804448,174.162026026966,371.534024048608,46.7195932448064,169.640496145984,46.6857616983639,12.8666942323414,30.7805865046843,3.6408166459761,14.573806660197,2.1231908003189,4.43190353242565,0.431252571954616,2.41021500138744,0.325102990904297,40,79
"CARBONATITE, SIDERITE",0.09,14.7,36.3,7.33,41.9,13.4,4.54,9.98,1.21,6.26,1.28,3.32,0.35,1.47,0.17,66.95,29.167
"CARBONATITE",6.58,351.3,706.4,77.9,277.8,40.7,11.8,30.2,3.4,13.1,1.8,3.2,0.3,1.7,0.3,0.53,29.3169
"CARBONATITE, DOLOMITE",5.19,465.4,878,91.05,365,50,9.3,20,1.98,9.7,1.8,3.76,0.52,3.22,0.47,34.25,71.25
"CARBONATITE, CALCITE",1.49744,3133.1,7399.9,894.08,3235.7,499.3,138.9,318.8,43,201.5,37.9,91.5,12.53,73.7,9.07,-15.7,35.8
"CARBONATITE",7.18,590,633,63.1,120,20.1,6.9,21.8,3.6,21.2,4.06,9.9,1.23,6.03,0.68,-23.25,-56
"CARBONATITE, CALCITE",3.9,835,1664,195,704,96,25,80,8.2,36,5.7,14.1,1.7,9.7,1.3,56.9,131.59
"CARBONATITE",23.99,213,462,55.9,196.8,24.7,6.3,16.3,1.6,6.3,1,2.8,0.4,1.9,0.3,58.6,125.18
"CARBONATITE",38.47,282,447,42.5,143,21.2,5.7,14.9,1.88,10.07,1.89,4.81,0.508,5.06,0.65,-2.7465,35.8896
"CARBONATITE",2.72,1065,2189,254,840,94,20.4,35,2.74,10.2,1.79,4.88,0.746,5.85,0.99,-20.45,16.35
"CARBONATITE",1.8,187,469,60.1,246,43.9,12,30.9,4,18.8,3.05,6.39,0.78,3.07,0.39,51,38
"CARBONATITE, DOLOMITE",7.54,25.9,60.8,7.45,27.8,4.36,1.25,3.02,0.37,1.71,0.26,0.6,0.07,0.41,0.06,22.1542,-14.8356
"CARBONATITE",26.17,188.39,349.49,27.44,88.85,13.58,3.57,9.85,1.15,6.47,1.28,3.04,0.43,2.99,0.44,25.3208,78.4789
"CARBONATITE, CALCITE",0.85568,2182.1,4785.8,528.92,1841.7,266.6,73.6,184.1,23.89,115.4,18.2,42.1,4.95,28.5,3.32,-15.7,35.8
"CARBONATITE",4.98,54,111,11.1,47.9,8.2,2.35,6.3,0.81,3.91,0.61,1.44,0.13,0.8,0.13,66.583,34.45
"CARBONATITE, CALCITE",8.74,5.41,10.71,1.2,4.73,0.92,0.21,0.88,0.12,0.77,0.15,0.46,0.06,0.37,0.05,40.9,79.45
"CARBONATITE",0.81,442,856,91,307,46.6,11.7,32.8,4.5,19.05,2.61,4.65,0.48,1.95,0.31,-19.667,-46.95
"CARBONATITE, CALCITE",3,1326,2345,103,361,52,14.2,53.3,5.54,23.1,4.18,11.3,1.39,8.12,1.17,32.5,110.5
"CARBONATITE",1.41,482,893,93.6,244,34.3,8.86,22.6,2.3,9.3,1.4,3.3,0.39,1.8,0.22,-18.03,-47.87
"CARBONATITE",4.06,10369.4,19118.2,1715.93,5221.5,466.1,81.08,191.01,11.55,36.5,2.3,7.38,1.2,9.39,1.14,44.5,-104.5
"CARBONATITE",0.5,151,331,41.8,163,27.2,8.5,21.7,2.9,12.6,2,4.8,0.48,3.1,0.38,25.56,92.125
"CARBONATITE",0.46,5181,10380,1141,4211,447,77.6,210,21,43.5,2.6,22.9,0.33,2.46,0.24,41.8087,110.0091
"CARBONATITE",1.26,669,1045,94,300,43,12.7,33.2,4.47,25.5,4.84,14.1,2.12,13.4,1.87,32.5414,-4.6964
"CARBONATITE",12.5219165021157,230.899880810489,584.624553039332,46.6358760429082,166.99,22.0798569725864,4.63355184743743,16.2604290822408,2.20798569725864,11.7997616209774,2.38379022646007,6.88319427890346,1.13230035756853,7.24076281287247,1.01311084624553,44.41,104.05
"CARBONATITE",1.34,196,244,23.3,83.3,17,6.07,17.7,2.91,17.6,4.08,13.6,2.39,15.7,2.21,16.85,-25
"CARBONATITE",10.48,206,518,67.4,283,44.7,12.4,32.9,3.98,17.1,2.67,5.05,0.54,2.85,0.36,51,38
"CARBONATITE, CALCITE",1.71136,2465.1,3939.3,430.99,1352.5,171.9,47.3,118.7,16.06,76.8,12.4,30.3,3.99,24,3.1,-15.7,35.8
"CARBONATITE",16.21,130,232,23.8,88.1,12.9,3.52,8.4,1,3.9,0.6,1.3,0.14,0.8,0.11,-25.674,28.15
"CARBONATITE, DOLOMITE",16.18,285.8,544.1,62.03,233.9,53.84,17.85,58.24,9.12,52.44,8.88,21.55,2.62,13.85,1.69,-23.865,116.25
"CARBONATITE",0.41,152,392,35,126,18,5.1,18,1.8,7.5,1.2,3.3,0.34,2,0.28,67.5667,30.4833
"CARBONATITE, CALCITE",5.85,284,434,47,152,22.1,5.93,17.8,2.35,12.5,2.41,6.4,0.84,5.09,0.69,28.38,-14.47
"CARBONATITE",3.1,321,637,69.4,245,38.2,11.9,30,3.91,18.5,3.13,7.22,0.96,5,0.633,34.41,-2.89
"CARBONATITE, CALCITE",6.10151921177313,2309.54003816275,5021.7668470726,707.03999984368,2897.14948793037,482.267348563413,122.572340815181,313.837804827202,35.708394988665,108.692415121155,14.6455589387157,34.2278887529317,3.36141233874995,20.7840739397265,2.520569631692,40,79
"CARBONATITE",3.02,36,107,4.5,19.9,3.64,1.9,2.8,0.5,3.4,0.8,2,0.3,2.1,0.3,40.17,71.77
"CARBONATITE",8.6,4.68,9.46,1.11,3.76,0.7,0.16,0.62,0.1,0.49,0.1,0.29,0.05,0.3,0.05,42.3,118.4
"CARBONATITE",0.24,707,837,57.2,133,9.2,2.6,3.99,0.59,2.19,0.18,0.45,0.05,0.31,0.04,-2.7567,35.9133
"CARBONATITE, DOLOMITE",3.05,322.27,597,63.17,198.88,28.4,6.2,12.93,1.4,7.66,1.27,3.06,0.45,2.87,0.44,34.25,71.25
"CARBONATITE, CALCITE",2.78096,6367.2,10682.7,968.66,2892.1,349.8,94,201.2,24.46,103.6,17.7,39.7,5.05,29.5,3.7,-15.7,35.8
"CARBONATITE, DOLOMITE",3.26,10.9,25.3,3.95,18.6,6,2.39,6.38,1.15,6.79,1.43,3.99,0.65,4.81,0.78,42,110
"COMENDITIC RHYOLITE",74.8,32.3,64.6,6.74,20.5,4.7,0.12,5.52,1.34,10.1,2.13,6.39,1.04,6.67,0.87,-26.8736,152.9311
"COMENDITIC RHYOLITE",69.71,67.3,80.9,14.4,51.8,10.5,0.2,8.3,1.4,8.2,1.5,4.2,0.7,4.2,0.7,42.5,127.5
"COMENDITIC RHYOLITE",71.41,19.8,38.9,4.5,15.6,3.18,0.195,2.64,0.43,2.5,0.44,1.17,0.186,1.43,0.236,24.73,-99.9
"COMENDITIC RHYOLITE",77.08,41,95,12,44,9,0.86,9,1.7,10,2.2,6.7,1.1,6.8,1.1,43.1,101.085
"COMENDITIC RHYOLITE",74.4,118,174,35.5,131,38.8,0.83,38.4,6.22,35.8,6.56,17.4,2.49,15.2,1.99,-26.9336,152.9281
"COMENDITIC RHYOLITE",67.49,146,290,32.5,117,24.5,0.47,21.5,3.58,20,3.93,10.25,1.43,8.85,1.29,42.1923,128.3181
"COMENDITIC RHYOLITE",72.9,72,132,19,74,13.6,1.59,12,2.09,12.1,2.5,6.88,1.04,6.79,0.98,83.52,-38
"COMENDITIC RHYOLITE",72.6,91.6,200,23.7,84.1,21.6,0.43,23,4.02,25.9,5.21,14.8,2.18,13,1.74,-26.9528,152.9506
"COMENDITIC RHYOLITE",71.1665348776365,165.701614368608,295.844860499049,28.3898771775152,83.4,13.1,0.714191103565578,10.3485917380342,1.73683704251978,10.1662160669028,2.08208348462364,6.05315661535699,0.9942142011379,6.49947735750574,0.983492674465601,83.43,-39.92
"COMENDITIC RHYOLITE",53.81,9,20.3,2.58,10.8,2.6,0.14,2.6,0.6,3.7,0.8,2.4,0.34,2,0.27,24.98,-100.06
"COMENDITIC RHYOLITE",68.27,113.6,79.3,21.37,69.5,11.6,2.03,10.34,1.73,10.47,2.07,6,0.89,5.57,0.85,-13,-42.7
"COMENDITIC RHYOLITE",70.6,116,266,33.1,122,29.6,0.61,28.9,4.61,27.1,5.08,13.5,1.86,11.1,1.49,-26.9622,152.8956
"COMENDITIC RHYOLITE",73.7,114,275,29,110,20.4,1.44,17.3,2.99,16.9,3.25,9.07,1.31,8.51,1.23,83.52,-38
"COMENDITIC RHYOLITE",72.7,92,177,24,91,16.5,1.54,13.8,2.24,12.1,2.36,6.56,1,6.69,0.98,83.52,-38
"COMENDITIC RHYOLITE",71.13,49,114,14,62.6,13.6,1.4,11,2.1,13,2.8,8.1,1.3,8.6,1.3,43.1,101.085
"COMENDITIC RHYOLITE",75.31,58,134,17,63,14,0.64,14,2.8,16,3.7,9.7,1.6,10,1.4,43.1,101.085
"COMENDITIC RHYOLITE",75.6,62,122,12.7,40.8,11.6,0.26,12.6,2.86,20.9,4.37,13.2,2.11,13.6,1.86,-26.9281,152.9414
"COMENDITIC RHYOLITE",73.02,18,50,5.2,22,5.4,1.1,5.7,1,6.1,1.3,4.2,0.68,3.5,0.66,43.1,101.085
"COMENDITIC RHYOLITE",73.66,88.75,210.6,23.16,86.46,18.75,0.537,18.02,3.117,19.78,4.037,11.95,1.872,13,1.951,38.67,42.2
"COMENDITIC RHYOLITE",73.8,16.9,39.7,4.32,14.8,4.13,0.25,5.81,1.44,11.4,2.61,8.05,1.29,8.14,1.15,-26.9822,152.8969
"COMENDITIC RHYOLITE",74.039858490566,64.26,132.9,15.7,57.78,13.17,0.281,13.31,2.413,15.6,3.279,9.848,1.561,10.68,1.611,38.67,42.2
"COMENDITIC RHYOLITE",73.185,113.771622934888,226.7,27.0508260447036,99.7845481049563,19.702915451895,0.557337220602527,20.0652089407191,3.25179786200194,19.9645286686103,3.73197278911565,11.4375121477162,1.66540330417881,11.3962099125364,1.70563654033042,39.1577,8.2458
"COMENDITIC RHYOLITE",77.03,22,46,6.6,30,7.4,1.2,7.8,1.5,9.3,2,5.9,1,6.5,0.97,43.1,101.085
"COMENDITIC RHYOLITE",75.1,75.7,163,23.4,89.7,30.2,0.38,37.6,6.64,40.7,7.94,21.1,3.06,18.3,2.49,-26.3703,152.8436
"COMENDITIC RHYOLITE",71.3,40.5,137,10.9,36.3,9.61,0.33,10.4,2.07,14,2.94,8.74,1.42,9.62,1.45,-26.9672,152.8947
"COMENDITIC RHYOLITE",62.15,13.4,27.2,3.22,11.7,2.33,0.207,1.98,0.32,1.95,0.38,1.1,0.161,1.08,0.167,24.73,-99.9
"COMENDITIC RHYOLITE",74.27,104.819840478564,236.1,23.7255234297109,85.7583250249252,16.3412761714855,0.424127617148554,17.066999002991,2.68913260219342,16.2245264207378,2.95583250249252,8.95643070787637,1.2777666999003,8.6654037886341,1.28873379860419,39,8
"COMENDITIC RHYOLITE",69.33,127.2,108.5,26.5,92,15.4,2.41,13.85,2.32,14.01,2.74,7.64,1.13,7.33,1.09,-13,-42.7
"COMENDITIC RHYOLITE",72.8,22,298,6.8,26,5.9,0.2,6.43,1.46,10.1,2.33,7.28,1.16,8.39,1.3,83.52,-38
"COMENDITIC RHYOLITE",72.936,109.5,229.9,27.13,100.8,21.92,0.848,20.73,3.625,22.52,4.617,13.78,2.117,14.64,2.23,38.67,42.2
"COMENDITIC RHYOLITE",74.109,72.1,149.7,17.14,63.5,14.53,0.318,14.44,2.638,17.01,3.544,10.74,1.684,11.69,1.769,38.67,42.2
"COMENDITIC RHYOLITE",68.95,173,313,37,133,23.9,3.92,21.6,3.7,21.9,4.3,12.3,1.87,12,1.72,7,40
"COMENDITIC RHYOLITE",74.21,37,89,11,50.6,10.3,1,7.5,1.4,8.1,1.7,5.6,0.95,6.9,1.1,43.1,101.085
"COMENDITIC RHYOLITE",69.07,182,475.2,22.3,79.5,15.4,0.3,13.2,2.1,12.2,2.3,6.5,0.9,6.1,0.9,42.5,127.5
"COMENDITIC RHYOLITE",73.3,155,295,37,140,24.2,1.63,21.3,3.32,18.1,3.48,9.27,1.29,7.93,1.14,83.52,-38
"COMENDITIC RHYOLITE",73.9,193,424,41.4,137,27.5,0.64,24.2,3.9,23.2,4.37,11.7,1.61,9.28,1.24,-27,153
"COMENDITIC RHYOLITE",70.3,110,250,26.29,99.8,18.8,0.406,13.6,2.64,15.9,3.34,10.4,1.664,10.5,1.605,-30.75,-53.5
"COMENDITIC RHYOLITE",69.4,97,204,26,101,18.8,1.71,16.2,2.64,14.9,2.85,7.74,1.17,7.58,1.14,83.52,-38
"COMENDITIC RHYOLITE",69.21,154,311,33.8,124.3,26.7,0.43,24.2,3.99,22.5,4.44,11.6,1.62,9.99,1.45,42.1923,128.3181
"COMENDITIC RHYOLITE",72.84,134,281,28.8,114,23.8,0.9,25.6,4,26.2,5.5,16.2,2.38,16.3,2.48,38.573,42.2666
"COMENDITIC RHYOLITE",70.25,192.1,214.9,24.3,86,17.3,0.3,14.1,2.3,13.4,2.4,6.9,1,6.4,0.9,42.5,127.5
"COMENDITIC RHYOLITE",72.481,90.01,183.6,21.99,83.87,18.08,1.325,17.19,2.952,18.5,3.769,10.96,1.675,11.19,1.695,38.67,42.2
"COMENDITIC RHYOLITE",73.7,397,696,84.3,286,53.8,1.97,43,6.36,37.6,7.41,21.1,3,18,2.54,-26.8997,152.9111
"COMENDITIC RHYOLITE",69.45,47,115,14,62.2,13.6,1.5,11,2.2,13,3,8.8,1.4,9.3,1.4,43.1,101.085
"COMENDITIC RHYOLITE",73.4043814938713,241.629562894271,479.291328665587,51.1783530899905,189.837242452831,36.6270945461347,0.870508128319179,33.3286248372655,5.06776344846136,32.0132960354875,6.30199562951094,18.8589444981366,2.63241664304661,16.8622102097165,2.43064673365963,-20.41368,16.24642
"COMENDITIC RHYOLITE",77.69,39,87,12,47,10,1.4,9.8,1.9,11,2.4,7.6,1.2,7.1,1.1,43.1,101.085
"COMENDITIC RHYOLITE",73.87,12.9,42.8,5.08,21.7,5.18,0.933,4.8,0.82,5.04,1.01,2.97,0.455,3.17,0.526,23.8,-99.2
"COMENDITIC RHYOLITE",64.93,40.68,85.36,10.23,40.66,8.483,2.258,7.729,1.206,6.999,1.372,3.911,0.588,4.022,0.661,8.35,39.18
"COMENDITIC RHYOLITE",75.6,34.8,128,12.3,41.7,13.8,0.38,16.3,3.1,19.9,3.98,11.4,1.84,12.1,1.71,-26.5642,153.0883
"COMENDITIC RHYOLITE",73,70.57,156.7,19.12,67.81,12.39,0.73,10.43,1.729,10.06,2.011,5.646,0.8132,5.093,0.7205,51,105
"COMENDITIC RHYOLITE",71.15,62.6,110,13.6,41.6,7,0.2,4.7,0.8,4.6,1,2.9,0.51,3.9,0.68,-19.4321,46.9696
"COMENDITIC RHYOLITE",68.71,149,295,33.4,122,26,0.44,23.7,3.91,22.1,4.41,11.5,1.59,9.82,1.43,42.1923,128.3181
"COMENDITIC RHYOLITE",68.38,145,287,31.1,118,25.1,0.44,22.5,3.75,21,4.21,10.85,1.49,9.34,1.35,42.1923,128.3181
"COMENDITIC RHYOLITE",66.25,156,313,33.43,130,20.7,1.264,14,2.37,13.1,2.54,7.76,1.201,7.47,1.198,-30.75,-53.5
